# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'instructions:u'
# Event count (approx.): 13890000000
#
# Overhead  Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  .....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................  ....................
#
     0.04%  [.] hven::solvers::SolverIndexingData::set_v_index(Eigen::Matrix<int, -1, -1, 0, -1, -1> const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.04%  [.] hven::solvers::test_support::F7CollocationChain::eval_ci(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.04%  [.] log@plt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.04%  [.] mkl_blas_lp64_idamax                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.04%  [.] mkl_pds_lp64_fntz_pardiso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.04%  [.] mkl_pds_lp64_metis_nodend_vbsr_pardiso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.04%  [.] mkl_pds_lp64_psol_bwscat_pardiso_mic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.04%  [.] mkl_pds_lp64_psol_bwscat_pardiso_mic.DIR.OMP.PARALLEL.6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.04%  [.] mkl_pds_lp64_sagg_mps_sym_pardiso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.04%  [k] 0xffffffff8a5a2a69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.04%  [k] 0xffffffff8a5de333                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.04%  [k] 0xffffffff8a65db40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [.] MlevelNestedDissection_pardiso_recursive                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.03%  [.] __memmove_avx_unaligned_erms                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.03%  [.] cfree@GLIBC_2.2.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.03%  [.] hven::solvers::(anonymous namespace)::record_coordinates(Eigen::SparseMatrix<double, 1, int> const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.03%  [.] hven::solvers::AggregateDeclaration::materialize_variable_bounds() const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.03%  [.] hven::solvers::InteriorPointSolver::fill_residual_info(hven::solvers::KKTVector&, hven::solvers::KKTVector&, double, hven::solvers::IterateInfo&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.03%  [.] hven::solvers::NLPAdapterCore::NLPAdapterCore(std::shared_ptr<hven::solvers::NlpModel>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.03%  [.] hven::solvers::NlpProblemModel::build_row_tables(Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.03%  [.] hven::solvers::NlpProblemModel::eval_hess_in_place(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, double, Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::SparseMatrix<double, 1, int>&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                -      -            
     0.03%  [.] hven::solvers::NlpProblemModel::eval_jac_i_in_place(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::SparseMatrix<double, 1, int>&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.03%  [.] hven::solvers::materialized_bound_digest(hven::solvers::AggregateDeclaration const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.03%  [.] mkl_blas_def_xdgemv_kernel_n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.03%  [.] mkl_blas_lp64_dger                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [.] mkl_blas_xidamax                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.03%  [.] mkl_pds_lp64_ladj_mod_pardiso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.03%  [.] mkl_pds_lp64_metis_balance2way                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.03%  [.] mkl_pds_lp64_metis_idxamax                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.03%  [.] mkl_pds_lp64_sagg_expand_cond_perm                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [.] mkl_pds_lp64_sched_pardiso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.03%  [.] mkl_serv_progress                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.03%  [k] 0xffffffff89e01284                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff89e015f0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a1ad87e                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a1adb05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a2e5b28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a5a28d8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a5a2abc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a5a2ae8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a5d9deb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a5de213                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a622a5d                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8a65db7e                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.03%  [k] 0xffffffff8b58456c                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.01%  [.] L_m15gas_1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.01%  [.] __strcmp_avx2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.01%  [.] hven::solvers::ClassicAdaptiveGovernor::update_barrier(hven::solvers::BarrierModes, double, double, double, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&, hven::solvers::GlobalizationMechanism&, hven::solvers::SolverContext&, double&, hven::solvers::IterateInfo const&, bool&)                                                                                                                                                                                                                                                                                                                                          -      -            
     0.01%  [.] hven::solvers::ConstraintModel<hven::solvers::NLPConstraintPiece>::constraints(Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, hven::solvers::SolverIndexingData const&) const                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.01%  [.] hven::solvers::InteriorPointSolver::barrier_hessian(Eigen::SparseMatrix<double, 1, int>&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, double)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.01%  [.] hven::solvers::InteriorPointSolver::build_polish_extension(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, hven::solvers::WarmExtension&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.01%  [.] hven::solvers::KktLocationTable::KktLocationTable(int const*, int, int const*, int, std::vector<std::mutex, std::allocator<std::mutex> >*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.01%  [.] hven::solvers::NLPAdapterCore::eval_hessian_values(Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, double, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&)                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.01%  [.] hven::solvers::NLPConstraintPiece::constraints_jacobian_adjointgradient_adjointhessian(Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, Eigen::SparseMatrix<double, 1, int>&, Eigen::Ref<Eigen::Matrix<int, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, Eigen::Ref<Eigen::Matrix<int, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, std::vector<std::mutex, std::allocator<std::mutex> >&, hven::solvers::SolverIndexingData const&) const  -      -            
     0.01%  [.] hven::solvers::NLPObjectivePiece::objective_gradient(double, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, double&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1>, 0, Eigen::InnerStride<1> >, hven::solvers::SolverIndexingData const&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.01%  [.] hven::solvers::NLPRowClassification::classify(Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&, Eigen::Ref<Eigen::Matrix<double, -1, 1, 0, -1, 1> const, 0, Eigen::InnerStride<1> > const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              -      -            
     0.01%  [.] hven::solvers::NlpProblemModel::build_hessian_pattern()                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.01%  [.] hven::solvers::NlpProblemModel::eval_ce_in_place(Eigen::Matrix<double, -1, 1, 0, -1, 1> const&, Eigen::Matrix<double, -1, 1, 0, -1, 1>&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.01%  [.] hven::solvers::NonLinearProgram::finalize_data()                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.01%  [.] hven::solvers::NonLinearProgram::get_rhs_space()                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
