# hven_sqp_corpus provenance
# binary: dee112b3975a
# schema: 76
# budget_table_hash: 0x357aee91dee27391
# invocation: /home/ghecht/Projects/hven/.scratch/w6t3/build-lto/bench/hven_sqp_corpus --engine ssn --cells f7_n1000_bound_neutral,f7_n1000_bound_physics,f7_n1000_bound_corrupted,f7_n1000_bound_activity,f7_n1000_bound_warm,f7_n2000_bound_neutral,f7_n2000_bound_physics,f7_n2000_bound_corrupted,f7_n2000_bound_activity,f7_n2000_bound_warm,f7_n5000_bound_neutral,f7_n5000_bound_physics,f7_n5000_bound_corrupted,f7_n5000_bound_activity,f7_n5000_bound_warm,f7_n10000_bound_neutral,f7_n10000_bound_physics,f7_n10000_bound_corrupted,f7_n10000_bound_activity,f7_n10000_bound_warm,f7_n20000_bound_neutral,f7_n20000_bound_physics,f7_n20000_bound_corrupted,f7_n20000_bound_activity,f7_n20000_bound_warm,f7_n1000_path_warm,f7_n800_path_warm --csv /home/ghecht/Projects/hven/.scratch/w6t3/replay/lto-ssn.csv
# MKL_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-14T07:37:15Z
cell_id,family,n_nodes,window,taxonomy,degenerate,status,factorizations,qp_minors,escapes,qp_subproblems,qp_fact_per_qp,kkt_residual,wall_s,kkt_verdict,kkt_stationarity,kkt_primal,kkt_dual_sign,kkt_complementarity,dual_scale,x_scale,neg_ineq_duals,ssn_iters,ssn_bulk_flips,ssn_backtracks,ssn_prox_updates,ssn_uncertain_peak,ssn_refinements,ssn_refine_refused,ssn_refine_facts,ssn_refine_neg_duals,esc_budget,esc_singular,esc_no_contraction,esc_infeasible_suspect,esc_indefinite,esc_gate_refused,ipqp_iters,ipqp_factorizations,ipqp_symbolic_analyses,ipqp_solves,ipqp_pattern_verifies,ipqp_rho_demanded_max,ipqp_rho_demanded_last,ipqp_inertia_retries,ipqp_iters_at_elevated_rho,ipqp_ladder_reclimbs,ipqp_pivot_reroute_primal,ipqp_pivot_reroute_dual_fallback,ipqp_iters_ladder_armed_no_advance,ipqp_final_inertia_read,ipqp_reg_decreases,ipqp_reg_increases,ipqp_prox_center_updates,ipqp_restart_repairs,ipqp_restart_shift_max,ipqp_mu_adopted,ipqp_warm_restart_abandoned,ipqp_declined_pinned,ipqp_tier_retired_after,ipqp_face_uncertain,ipqp_refine_accepted,ipqp_refine_refused,ipqp_to_refine,ipqp_to_ssn,ipqp_to_walk,ipqp_escapes,ipqp_escape_budget,ipqp_escape_stall,ipqp_escape_indefinite,ipqp_escape_numerical,ipqp_escape_infeasible_suspect,ipqp_alpha_p_min,ipqp_alpha_d_min,ipqp_read_kept_tight_sides,ipqp_read_barrier_noise_sides
f7_n5000_bound_neutral,F7,5000,bound,neutral,0,Optimal,3,0,0,1,3,3.150169720e-13,0.336389233,ok,3.150169720e-13,9.692247005e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_physics,F7,5000,bound,physics,0,Optimal,3,0,0,1,3,5.167847868e-16,0.335037120,ok,5.167847868e-16,1.081461921e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_corrupted,F7,5000,bound,corrupted,0,Optimal,3,0,0,1,3,4.592199211e-14,0.153424112,ok,4.592199211e-14,1.351812611e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_activity,F7,5000,bound,activity,0,Optimal,3,0,0,1,3,5.167847868e-16,0.333921846,ok,5.167847868e-16,1.081461921e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_warm,F7,5000,bound,warm,0,Optimal,3,0,0,1,3,2.098298340e-14,0.153022664,ok,2.098298340e-14,1.353613753e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_neutral,F7,10000,bound,neutral,0,Optimal,3,0,0,1,3,6.300386630e-13,0.711211959,ok,6.300386630e-13,1.938683703e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_physics,F7,10000,bound,physics,0,Optimal,3,0,0,1,3,1.016558955e-15,0.706582232,ok,1.016558955e-15,1.189293199e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_corrupted,F7,10000,bound,corrupted,0,Optimal,3,0,0,1,3,9.189171392e-14,0.325922877,ok,9.189171392e-14,2.698372905e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_activity,F7,10000,bound,activity,0,Optimal,3,0,0,1,3,1.016558955e-15,0.709220928,ok,1.016558955e-15,1.189293199e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_warm,F7,10000,bound,warm,0,Optimal,3,0,0,1,3,4.196022895e-14,0.325644278,ok,4.196022895e-14,2.701549016e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_neutral,F7,20000,bound,neutral,0,Optimal,3,0,0,1,3,1.259925399e-12,1.515445200,ok,1.259925399e-12,3.876288968e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_physics,F7,20000,bound,physics,0,Optimal,3,0,0,1,3,2.015847652e-15,1.513553960,ok,2.015847652e-15,1.365245152e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_corrupted,F7,20000,bound,corrupted,0,Optimal,3,0,0,1,3,1.838068176e-13,0.710243973,ok,1.838068176e-13,5.394193497e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_activity,F7,20000,bound,activity,0,Optimal,3,0,0,1,3,2.015847652e-15,1.510151287,ok,2.015847652e-15,1.365245152e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_warm,F7,20000,bound,warm,0,Optimal,3,0,0,1,3,8.390643041e-14,0.702211705,ok,8.390643041e-14,5.394909349e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n1000_path_warm,F7,1000,path,warm,0,Optimal,31,0,0,2,16;15,3.737114050e-10,0.223332873,ok,5.051879319e-07,3.392468528e-10,0.000000000e+00,2.152414347e-15,1.000000000e+00,1.000000000e+00,0,27,13,57,2,0,2,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n800_path_warm,F7,800,path,warm,1,Optimal,24,0,0,2,11;13,5.017598337e-09,0.140968227,ok,1.759607024e-09,5.017598337e-09,0.000000000e+00,1.241564917e-14,1.000000000e+00,1.000000000e+00,0,20,12,21,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
